,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,26.19%,7.14%,40.48%,9.52%,14.29%,11.9%
agree,28.57%,40.48%,35.71%,23.81%,11.9%,38.1%
neutral,14.29%,23.81%,14.29%,4.76%,11.9%,28.57%
disagree,11.9%,7.14%,0%,21.43%,30.95%,9.52%
strongly_disagree,16.67%,19.05%,7.14%,38.1%,28.57%,9.52%
na,2.38%,2.38%,2.38%,2.38%,2.38%,2.38%
responses,42.,42.,42.,42.,42.,42.
