,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.95%,21.43%,28.57%,45.24%,42.86%,23.81%
agree,50%,35.71%,47.62%,42.86%,33.33%,26.19%
neutral,9.52%,21.43%,11.9%,9.52%,21.43%,19.05%
disagree,2.38%,11.9%,0%,0%,0%,21.43%
strongly_disagree,7.14%,9.52%,2.38%,2.38%,2.38%,9.52%
na,0%,0%,9.52%,0%,0%,0%
responses,42.,42.,42.,42.,42.,42.
