,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,46.67%,53.33%,20%,46.67%,33.33%
agree,20%,46.67%,33.33%,46.67%,46.67%,53.33%
neutral,13.33%,6.67%,6.67%,20%,6.67%,13.33%
disagree,0%,0%,0%,13.33%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,6.67%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
