,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,40%,50%,40%,40%,45%
agree,10%,30%,15%,40%,25%,30%
neutral,25%,15%,20%,15%,15%,10%
disagree,10%,10%,10%,0%,15%,5%
strongly_disagree,15%,5%,0%,5%,5%,10%
na,0%,0%,5%,0%,0%,0%
responses,20.,20.,20.,20.,20.,20.
