,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,57.14%,53.85%,42.86%,28.57%,42.86%
agree,35.71%,28.57%,23.08%,42.86%,35.71%,28.57%
neutral,7.14%,14.29%,23.08%,14.29%,21.43%,21.43%
disagree,7.14%,0%,0%,0%,14.29%,7.14%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,13.,14.,14.,14.
