,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.63%,31.58%,42.11%,44.44%,52.63%,26.32%
agree,42.11%,47.37%,52.63%,55.56%,42.11%,36.84%
neutral,5.26%,10.53%,5.26%,0%,0%,21.05%
disagree,0%,10.53%,0%,0%,0%,10.53%
strongly_disagree,0%,0%,0%,0%,5.26%,5.26%
na,0%,0%,0%,0%,0%,0%
responses,19.,19.,19.,18.,19.,19.
