,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,77.78%,82.76%,74.07%,77.42%,77.42%,87.1%
agree,7.41%,10.34%,11.11%,19.35%,12.9%,9.68%
neutral,3.7%,3.45%,3.7%,3.23%,9.68%,3.23%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,11.11%,3.45%,11.11%,0%,0%,0%
responses,27.,29.,27.,31.,31.,31.
