,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,37.5%,56.25%,18.75%,50%,25%
agree,25%,37.5%,37.5%,37.5%,31.25%,43.75%
neutral,6.25%,6.25%,6.25%,12.5%,0%,12.5%
disagree,6.25%,6.25%,0%,18.75%,6.25%,0%
strongly_disagree,12.5%,12.5%,0%,12.5%,12.5%,18.75%
na,0%,0%,0%,0%,0%,0%
responses,16.,16.,16.,16.,16.,16.
