,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,14.29%,14.29%,35.71%,21.43%,14.29%,7.14%
agree,28.57%,35.71%,50%,50%,50%,42.86%
neutral,35.71%,28.57%,14.29%,7.14%,7.14%,14.29%
disagree,21.43%,14.29%,0%,14.29%,21.43%,28.57%
strongly_disagree,0%,7.14%,0%,7.14%,7.14%,7.14%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
