,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,16.67%,16.67%,16.67%,16.67%,33.33%,16.67%
agree,25%,58.33%,41.67%,66.67%,41.67%,50%
neutral,41.67%,16.67%,41.67%,16.67%,16.67%,25%
disagree,16.67%,8.33%,0%,0%,8.33%,8.33%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,12.,12.,12.,12.,12.,12.
