,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,43.48%,43.48%,39.13%,34.78%,43.48%,60.87%
agree,30.43%,26.09%,39.13%,34.78%,39.13%,26.09%
neutral,4.35%,13.04%,0%,17.39%,4.35%,4.35%
disagree,8.7%,8.7%,17.39%,8.7%,8.7%,4.35%
strongly_disagree,8.7%,8.7%,4.35%,4.35%,4.35%,4.35%
na,4.35%,0%,0%,0%,0%,0%
responses,23.,23.,23.,23.,23.,23.
