,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,51.72%,53.45%,29.31%,41.38%,43.86%,62.07%
agree,31.03%,31.03%,44.83%,41.38%,36.84%,22.41%
neutral,12.07%,10.34%,20.69%,10.34%,14.04%,8.62%
disagree,3.45%,0%,1.72%,1.72%,3.51%,1.72%
strongly_disagree,1.72%,5.17%,3.45%,5.17%,1.75%,5.17%
na,0%,0%,0%,0%,0%,0%
responses,58.,58.,58.,58.,57.,58.
