,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,91.3%,91.3%,81.82%,73.91%,73.91%,91.3%
agree,8.7%,8.7%,18.18%,26.09%,21.74%,8.7%
neutral,0%,0%,0%,0%,0%,0%
disagree,0%,0%,0%,0%,4.35%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,23.,23.,22.,23.,23.,23.
