,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,61.54%,46.11%,49.48%,45.13%,55.44%,40%
agree,30.77%,31.09%,38.14%,36.92%,34.2%,21.03%
neutral,6.15%,16.06%,8.76%,11.28%,8.81%,25.13%
disagree,0%,3.63%,0.52%,4.62%,0.52%,8.72%
strongly_disagree,1.03%,3.11%,0%,1.54%,0.52%,5.13%
na,0.51%,0%,3.09%,0.51%,0.52%,0%
responses,195.,193.,194.,195.,193.,195.
