,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,20%,33.33%,33.33%,33.33%,26.67%,40%
agree,46.67%,53.33%,33.33%,46.67%,20%,53.33%
neutral,13.33%,0%,26.67%,13.33%,20%,0%
disagree,13.33%,6.67%,0%,0%,26.67%,0%
strongly_disagree,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
