,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,29.23%,17.19%,24.62%,21.54%,29.23%,13.85%
agree,41.54%,42.19%,46.15%,41.54%,35.38%,38.46%
neutral,20%,17.19%,20%,13.85%,16.92%,27.69%
disagree,4.62%,12.5%,4.62%,12.31%,10.77%,10.77%
strongly_disagree,1.54%,7.81%,1.54%,7.69%,4.62%,6.15%
na,3.08%,3.12%,3.08%,3.08%,3.08%,3.08%
responses,65.,64.,65.,65.,65.,65.
