,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,69.81%,56.6%,62.26%,60.38%,60.38%,50.94%
agree,26.42%,33.96%,30.19%,33.96%,35.85%,35.85%
neutral,3.77%,7.55%,5.66%,3.77%,0%,7.55%
disagree,0%,1.89%,1.89%,1.89%,3.77%,3.77%
strongly_disagree,0%,0%,0%,0%,0%,1.89%
na,0%,0%,0%,0%,0%,0%
responses,53.,53.,53.,53.,53.,53.
