,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,49.3%,42.86%,39.44%,35.21%,42.25%,35.21%
agree,32.39%,30%,39.44%,43.66%,47.89%,35.21%
neutral,8.45%,21.43%,16.9%,11.27%,7.04%,18.31%
disagree,7.04%,1.43%,1.41%,7.04%,0%,8.45%
strongly_disagree,2.82%,4.29%,1.41%,2.82%,2.82%,2.82%
na,0%,0%,1.41%,0%,0%,0%
responses,71.,70.,71.,71.,71.,71.
