,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,41.94%,54.84%,61.29%,64.52%,43.33%
agree,30%,38.71%,29.03%,22.58%,25.81%,20%
neutral,10%,16.13%,12.9%,12.9%,6.45%,26.67%
disagree,0%,0%,0%,3.23%,0%,6.67%
strongly_disagree,0%,3.23%,0%,0%,3.23%,3.33%
na,0%,0%,3.23%,0%,0%,0%
responses,30.,31.,31.,31.,31.,30.
