,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,68.42%,61.11%,52.63%,47.37%,52.63%,57.89%
agree,26.32%,22.22%,21.05%,47.37%,31.58%,36.84%
neutral,5.26%,11.11%,26.32%,5.26%,0%,5.26%
disagree,0%,5.56%,0%,0%,10.53%,0%
strongly_disagree,0%,0%,0%,0%,5.26%,0%
na,0%,0%,0%,0%,0%,0%
responses,19.,18.,19.,19.,19.,19.
