,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,76.47%,64.71%,82.35%,62.5%,58.82%,64.71%
agree,11.76%,29.41%,11.76%,12.5%,23.53%,29.41%
neutral,11.76%,5.88%,5.88%,18.75%,11.76%,5.88%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,6.25%,5.88%,0%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,16.,17.,17.
