,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,15.38%,15.38%,23.08%,23.08%,15.38%,38.46%
agree,38.46%,30.77%,38.46%,38.46%,30.77%,30.77%
neutral,23.08%,23.08%,30.77%,38.46%,15.38%,23.08%
disagree,7.69%,15.38%,7.69%,0%,15.38%,7.69%
strongly_disagree,15.38%,15.38%,0%,0%,23.08%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
