,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,44.54%,42.86%,40.34%,43.7%,42.86%,40.83%
agree,27.73%,35.29%,36.13%,39.5%,37.82%,36.67%
neutral,17.65%,17.65%,19.33%,14.29%,11.76%,17.5%
disagree,8.4%,4.2%,1.68%,2.52%,7.56%,4.17%
strongly_disagree,1.68%,0%,2.52%,0%,0%,0.83%
na,0%,0%,0%,0%,0%,0%
responses,119.,119.,119.,119.,119.,120.
