,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.16%,23.81%,38.1%,28.57%,25.4%,25.4%
agree,57.14%,42.86%,53.97%,47.62%,55.56%,30.16%
neutral,6.35%,20.63%,6.35%,15.87%,15.87%,26.98%
disagree,3.17%,11.11%,1.59%,7.94%,1.59%,12.7%
strongly_disagree,3.17%,1.59%,0%,0%,1.59%,4.76%
na,0%,0%,0%,0%,0%,0%
responses,63.,63.,63.,63.,63.,63.
