,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,53.33%,28.57%,43.75%,31.25%,68.75%
agree,0%,20%,14.29%,18.75%,12.5%,18.75%
neutral,0%,13.33%,0%,25%,43.75%,12.5%
disagree,0%,0%,0%,12.5%,6.25%,0%
strongly_disagree,0%,0%,0%,0%,6.25%,0%
na,60%,13.33%,57.14%,0%,0%,0%
responses,15.,15.,14.,16.,16.,16.
