,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,61.22%,57.14%,53.06%,44.9%,53.06%,57.14%
agree,28.57%,32.65%,28.57%,42.86%,30.61%,34.69%
neutral,4.08%,6.12%,12.24%,8.16%,12.24%,8.16%
disagree,4.08%,2.04%,4.08%,2.04%,2.04%,0%
strongly_disagree,0%,0%,0%,0%,2.04%,0%
na,2.04%,2.04%,2.04%,2.04%,0%,0%
responses,49.,49.,49.,49.,49.,49.
