,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25%,25%,25%,25%,25%,37.5%
agree,37.5%,12.5%,50%,25%,25%,0%
neutral,25%,37.5%,12.5%,37.5%,37.5%,25%
disagree,0%,12.5%,0%,0%,0%,12.5%
strongly_disagree,12.5%,12.5%,12.5%,12.5%,12.5%,25%
na,0%,0%,0%,0%,0%,0%
responses,8.,8.,8.,8.,8.,8.
