,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,62.5%,42.42%,50%,42.42%,54.55%,36.36%
agree,28.12%,33.33%,15.62%,33.33%,30.3%,42.42%
neutral,9.38%,15.15%,21.88%,18.18%,15.15%,15.15%
disagree,0%,3.03%,0%,3.03%,0%,3.03%
strongly_disagree,0%,6.06%,0%,3.03%,0%,3.03%
na,0%,0%,12.5%,0%,0%,0%
responses,32.,33.,32.,33.,33.,33.
