,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,34.38%,25%,40.62%,28.12%,25%,28.12%
agree,18.75%,25%,40.62%,34.38%,21.88%,25%
neutral,21.88%,15.62%,18.75%,15.62%,9.38%,18.75%
disagree,21.88%,31.25%,0%,18.75%,21.88%,18.75%
strongly_disagree,3.12%,3.12%,0%,3.12%,21.88%,9.38%
na,0%,0%,0%,0%,0%,0%
responses,32.,32.,32.,32.,32.,32.
