,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,75%,62.5%,62.5%,62.5%,57.14%,50%
agree,25%,25%,12.5%,12.5%,14.29%,25%
neutral,0%,0%,25%,12.5%,14.29%,12.5%
disagree,0%,12.5%,0%,0%,14.29%,0%
strongly_disagree,0%,0%,0%,12.5%,0%,12.5%
na,0%,0%,0%,0%,0%,0%
responses,8.,8.,8.,8.,7.,8.
