,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,55.88%,55.88%,48.48%,51.52%,61.76%,55.88%
agree,32.35%,29.41%,27.27%,33.33%,29.41%,26.47%
neutral,11.76%,11.76%,9.09%,12.12%,8.82%,8.82%
disagree,0%,2.94%,0%,3.03%,0%,8.82%
strongly_disagree,0%,0%,3.03%,0%,0%,0%
na,0%,0%,12.12%,0%,0%,0%
responses,34.,34.,33.,33.,34.,34.
