,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25%,22.37%,34.21%,23.68%,28.95%,18.67%
agree,43.42%,35.53%,47.37%,53.95%,56.58%,22.67%
neutral,18.42%,18.42%,15.79%,14.47%,10.53%,32%
disagree,10.53%,15.79%,1.32%,5.26%,2.63%,17.33%
strongly_disagree,1.32%,6.58%,0%,1.32%,0%,8%
na,1.32%,1.32%,1.32%,1.32%,1.32%,1.33%
responses,76.,76.,76.,76.,76.,75.
