,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60.28%,50%,42.52%,50%,53.05%,40.19%
agree,28.97%,32.86%,28.04%,36.92%,33.33%,33.64%
neutral,7.48%,11.9%,23.36%,11.21%,9.39%,17.29%
disagree,0.93%,2.86%,1.4%,0.47%,1.41%,7.01%
strongly_disagree,1.87%,1.9%,0.93%,0.93%,2.35%,1.4%
na,0.47%,0.48%,3.74%,0.47%,0.47%,0.47%
responses,214.,210.,214.,214.,213.,214.
