,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.71%,35.71%,28.57%,35.71%,50%,50%
agree,64.29%,50%,57.14%,57.14%,42.86%,35.71%
neutral,0%,14.29%,14.29%,0%,7.14%,7.14%
disagree,0%,0%,0%,0%,0%,7.14%
strongly_disagree,0%,0%,0%,7.14%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
