,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,11.11%,47.83%,11.11%,70.83%,70.83%,45.83%
agree,5.56%,34.78%,0%,29.17%,29.17%,41.67%
neutral,0%,8.7%,5.56%,0%,0%,12.5%
disagree,0%,8.7%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,83.33%,0%,83.33%,0%,0%,0%
responses,18.,23.,18.,24.,24.,24.
