,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42.86%,64.29%,28.57%,53.33%,46.67%,57.14%
agree,7.14%,28.57%,7.14%,46.67%,33.33%,28.57%
neutral,21.43%,0%,28.57%,0%,13.33%,14.29%
disagree,0%,7.14%,0%,0%,6.67%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,28.57%,0%,35.71%,0%,0%,0%
responses,14.,14.,14.,15.,15.,14.
