,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,0%,0%,0%,0%,0%,0%
agree,14.29%,14.29%,85.71%,42.86%,28.57%,28.57%
neutral,57.14%,28.57%,14.29%,14.29%,14.29%,28.57%
disagree,14.29%,14.29%,0%,14.29%,28.57%,0%
strongly_disagree,14.29%,42.86%,0%,28.57%,28.57%,42.86%
na,0%,0%,0%,0%,0%,0%
responses,7.,7.,7.,7.,7.,7.
