,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,23.51%,21.61%,20.75%,26.29%,27.25%,19.76%
agree,18.97%,34.54%,17.77%,39.82%,42.16%,29.79%
neutral,20.22%,24.29%,22.96%,16.87%,17.5%,25.53%
disagree,2.19%,11.36%,2.67%,12.31%,8.37%,14.44%
strongly_disagree,0.94%,6.94%,2.36%,4.1%,4.11%,9.73%
na,34.17%,1.26%,33.49%,0.61%,0.61%,0.76%
responses,638.,634.,636.,658.,657.,658.
