,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,57.14%,46.15%,42.86%,57.14%,64.29%,35.71%
agree,42.86%,46.15%,28.57%,35.71%,35.71%,57.14%
neutral,0%,7.69%,21.43%,7.14%,0%,7.14%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,7.14%,0%,0%,0%
responses,14.,13.,14.,14.,14.,14.
