,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,57.76%,57.76%,46.96%,51.72%,50.88%,60.34%
agree,31.03%,34.48%,33.04%,35.34%,38.6%,31.03%
neutral,9.48%,5.17%,13.91%,8.62%,7.89%,6.03%
disagree,0.86%,1.72%,2.61%,2.59%,0.88%,1.72%
strongly_disagree,0.86%,0.86%,0.87%,1.72%,1.75%,0.86%
na,0%,0%,2.61%,0%,0%,0%
responses,116.,116.,115.,116.,114.,116.
