,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,16.84%,16.41%,15.9%,17.44%,17.86%,19.49%
agree,28.57%,29.74%,26.15%,33.33%,37.76%,31.28%
neutral,25%,24.1%,37.44%,25.64%,23.98%,26.15%
disagree,9.69%,14.87%,7.69%,11.28%,9.18%,10.26%
strongly_disagree,17.35%,13.33%,7.69%,10.77%,9.69%,11.28%
na,2.55%,1.54%,5.13%,1.54%,1.53%,1.54%
responses,196.,195.,195.,195.,196.,195.
