,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,39.64%,41.44%,38.18%,41.82%,34.55%,43.24%
agree,40.54%,42.34%,33.64%,42.73%,41.82%,39.64%
neutral,13.51%,11.71%,19.09%,11.82%,12.73%,15.32%
disagree,2.7%,2.7%,3.64%,1.82%,7.27%,0.9%
strongly_disagree,1.8%,0.9%,1.82%,0%,2.73%,0%
na,1.8%,0.9%,3.64%,1.82%,0.91%,0.9%
responses,111.,111.,110.,110.,110.,111.
