,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,53.49%,50%,50%,44.19%,51.16%,49.41%
agree,27.91%,33.72%,29.76%,23.26%,37.21%,30.59%
neutral,11.63%,10.47%,14.29%,18.6%,8.14%,18.82%
disagree,2.33%,1.16%,1.19%,10.47%,1.16%,0%
strongly_disagree,4.65%,4.65%,1.19%,3.49%,2.33%,1.18%
na,0%,0%,3.57%,0%,0%,0%
responses,86.,86.,84.,86.,86.,85.
