,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,74.19%,61.29%,74.19%,73.33%,64.52%,70.97%
agree,19.35%,22.58%,12.9%,13.33%,12.9%,9.68%
neutral,6.45%,9.68%,6.45%,3.33%,19.35%,9.68%
disagree,0%,0%,0%,6.67%,3.23%,3.23%
strongly_disagree,0%,6.45%,0%,3.33%,0%,6.45%
na,0%,0%,6.45%,0%,0%,0%
responses,31.,31.,31.,30.,31.,31.
