,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,62.67%,56.07%,55.5%,62.33%,59.35%,53.46%
agree,28.11%,28.04%,31.65%,26.51%,30.84%,23.5%
neutral,7.83%,10.75%,9.17%,10.7%,7.48%,13.82%
disagree,0.92%,2.8%,0.92%,0%,1.87%,5.99%
strongly_disagree,0.46%,2.34%,0.92%,0.47%,0.47%,3.23%
na,0%,0%,1.83%,0%,0%,0%
responses,217.,214.,218.,215.,214.,217.
