,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,34.88%,30.23%,34.38%,34.11%,38.28%,27.78%
agree,33.33%,30.23%,31.25%,41.09%,39.06%,27.78%
neutral,23.26%,20.93%,26.56%,18.6%,18.75%,28.57%
disagree,4.65%,11.63%,3.12%,4.65%,2.34%,10.32%
strongly_disagree,2.33%,5.43%,2.34%,0.78%,0.78%,5.56%
na,1.55%,1.55%,2.34%,0.78%,0.78%,0%
responses,129.,129.,128.,129.,128.,126.
