,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,61.11%,61.11%,55.56%,47.37%,52.63%,57.89%
agree,27.78%,22.22%,16.67%,47.37%,31.58%,36.84%
neutral,11.11%,11.11%,27.78%,5.26%,0%,5.26%
disagree,0%,5.56%,0%,0%,10.53%,0%
strongly_disagree,0%,0%,0%,0%,5.26%,0%
na,0%,0%,0%,0%,0%,0%
responses,18.,18.,18.,19.,19.,19.
