,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,26.67%,23.33%,36.67%,36.67%,36.67%,16.67%
agree,33.33%,23.33%,36.67%,36.67%,30%,20%
neutral,20%,26.67%,16.67%,10%,26.67%,23.33%
disagree,13.33%,20%,3.33%,13.33%,3.33%,20%
strongly_disagree,6.67%,6.67%,0%,3.33%,3.33%,20%
na,0%,0%,6.67%,0%,0%,0%
responses,30.,30.,30.,30.,30.,30.
