,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,42.11%,33.33%,35.9%,38.46%,33.33%
agree,45%,36.84%,46.15%,51.28%,53.85%,35.9%
neutral,12.5%,15.79%,20.51%,10.26%,2.56%,25.64%
disagree,0%,0%,0%,2.56%,2.56%,2.56%
strongly_disagree,2.5%,5.26%,0%,0%,2.56%,2.56%
na,0%,0%,0%,0%,0%,0%
responses,40.,38.,39.,39.,39.,39.
