,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,51.85%,40.74%,59.26%,37.04%,50%,38.46%
agree,25.93%,37.04%,22.22%,44.44%,30.77%,38.46%
neutral,3.7%,11.11%,11.11%,14.81%,11.54%,15.38%
disagree,11.11%,7.41%,3.7%,3.7%,3.85%,7.69%
strongly_disagree,7.41%,3.7%,0%,0%,3.85%,0%
na,0%,0%,3.7%,0%,0%,0%
responses,27.,27.,27.,27.,26.,26.
