,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,40%,40%,40%,40%,60%
agree,50%,50%,30%,40%,40%,30%
neutral,0%,0%,20%,0%,20%,10%
disagree,0%,0%,10%,10%,0%,0%
strongly_disagree,10%,10%,0%,10%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
