,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,40%,60%,60%,60%,44.44%
agree,20%,50%,30%,30%,10%,33.33%
neutral,20%,10%,10%,10%,30%,22.22%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,9.
