,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.62%,50%,47.62%,38.1%,47.62%,42.86%
agree,14.29%,30%,23.81%,42.86%,28.57%,23.81%
neutral,23.81%,15%,19.05%,14.29%,23.81%,33.33%
disagree,4.76%,5%,0%,0%,0%,0%
strongly_disagree,9.52%,0%,4.76%,4.76%,0%,0%
na,0%,0%,4.76%,0%,0%,0%
responses,21.,20.,21.,21.,21.,21.
