,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,50%,37.5%,43.75%,56.25%,31.25%
agree,25%,12.5%,31.25%,37.5%,37.5%,37.5%
neutral,6.25%,31.25%,18.75%,12.5%,6.25%,25%
disagree,12.5%,0%,6.25%,6.25%,0%,6.25%
strongly_disagree,6.25%,6.25%,6.25%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,16.,16.,16.,16.,16.,16.
