,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,58.82%,58.82%,64.71%,58.82%,58.82%,58.82%
agree,23.53%,17.65%,17.65%,17.65%,23.53%,17.65%
neutral,5.88%,11.76%,17.65%,17.65%,11.76%,23.53%
disagree,11.76%,5.88%,0%,0%,5.88%,0%
strongly_disagree,0%,5.88%,0%,5.88%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,17.,17.,17.
