,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52%,53.42%,48.65%,39.19%,54.05%,58.11%
agree,30.67%,23.29%,32.43%,27.03%,33.78%,27.03%
neutral,9.33%,17.81%,13.51%,18.92%,9.46%,9.46%
disagree,2.67%,1.37%,1.35%,8.11%,1.35%,4.05%
strongly_disagree,2.67%,4.11%,4.05%,6.76%,1.35%,1.35%
na,2.67%,0%,0%,0%,0%,0%
responses,75.,73.,74.,74.,74.,74.
