,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,84%,80%,76%,84%,80%,88%
agree,12%,16%,12%,16%,16%,8%
neutral,0%,4%,8%,0%,0%,0%
disagree,4%,0%,0%,0%,4%,4%
strongly_disagree,0%,0%,4%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,25.,25.,25.,25.,25.,25.
