,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,68.42%,84.21%,73.68%,68.42%,42.11%,57.89%
agree,21.05%,10.53%,15.79%,21.05%,36.84%,26.32%
neutral,5.26%,5.26%,5.26%,0%,15.79%,15.79%
disagree,5.26%,0%,0%,5.26%,0%,0%
strongly_disagree,0%,0%,5.26%,5.26%,0%,0%
na,0%,0%,0%,0%,5.26%,0%
responses,19.,19.,19.,19.,19.,19.
