,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,100%,94.74%,80%,70%,95%,85%
agree,0%,5.26%,20%,25%,5%,15%
neutral,0%,0%,0%,5%,0%,0%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,20.,19.,20.,20.,20.,20.
