,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,56.52%,52.17%,54.35%,47.83%,54.35%,47.83%
agree,30.43%,36.96%,30.43%,39.13%,34.78%,34.78%
neutral,10.87%,6.52%,15.22%,8.7%,6.52%,6.52%
disagree,0%,2.17%,0%,4.35%,4.35%,6.52%
strongly_disagree,2.17%,2.17%,0%,0%,0%,4.35%
na,0%,0%,0%,0%,0%,0%
responses,46.,46.,46.,46.,46.,46.
