,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.33%,40%,26.67%,13.33%,26.67%,20%
agree,40%,33.33%,26.67%,80%,53.33%,53.33%
neutral,13.33%,26.67%,26.67%,6.67%,6.67%,20%
disagree,13.33%,0%,13.33%,0%,6.67%,6.67%
strongly_disagree,0%,0%,6.67%,0%,6.67%,0%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
