,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60.71%,62.96%,70.37%,59.26%,55.56%,65.38%
agree,25%,22.22%,14.81%,29.63%,14.81%,19.23%
neutral,10.71%,11.11%,11.11%,7.41%,18.52%,15.38%
disagree,0%,0%,3.7%,0%,7.41%,0%
strongly_disagree,3.57%,3.7%,0%,3.7%,3.7%,0%
na,0%,0%,0%,0%,0%,0%
responses,28.,27.,27.,27.,27.,26.
