,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,65%,65%,65%,66.67%,65%,62.5%
agree,27.5%,25%,22.5%,23.08%,25%,17.5%
neutral,5%,7.5%,10%,10.26%,10%,17.5%
disagree,2.5%,2.5%,0%,0%,0%,2.5%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,2.5%,0%,0%,0%
responses,40.,40.,40.,39.,40.,40.
