,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.46%,54.39%,49.18%,39.34%,49.18%,50.82%
agree,19.67%,29.82%,31.15%,34.43%,27.87%,32.79%
neutral,14.75%,8.77%,8.2%,14.75%,14.75%,9.84%
disagree,0%,3.51%,1.64%,9.84%,6.56%,6.56%
strongly_disagree,0%,3.51%,0%,1.64%,1.64%,0%
na,13.11%,0%,9.84%,0%,0%,0%
responses,61.,57.,61.,61.,61.,61.
